dt_trading,2011-11-01,2011-11-02,2011-11-03,2011-11-04,2011-11-07,2011-11-08,2011-11-09,2011-11-10,2011-11-11,2011-11-14,2011-11-15,2011-11-16,2011-11-17,2011-11-18,2011-11-21,2011-11-22,2011-11-23,2011-11-24,2011-11-25,2011-11-28,2011-11-29,2011-11-30,2011-12-01,2011-12-02,2011-12-05,2011-12-06,2011-12-07,2011-12-08,2011-12-09,2011-12-12,2011-12-13,2011-12-14,2011-12-15,2011-12-16,2011-12-19,2011-12-20,2011-12-21,2011-12-22,2011-12-23,2011-12-28,2011-12-29,2011-12-30,2012-01-03,2012-01-04,2012-01-05,2012-01-06,2012-01-09,2012-01-10,2012-01-11,2012-01-12,2012-01-13,2012-01-16,2012-01-17,2012-01-18,2012-01-19,2012-01-20,2012-01-23,2012-01-24,2012-01-25,2012-01-26,2012-01-27,2012-01-30,2012-01-31,2012-02-01,2012-02-02,2012-02-03,2012-02-06,2012-02-07,2012-02-08,2012-02-09,2012-02-10,2012-02-13,2012-02-14,2012-02-15,2012-02-16,2012-02-17,2012-02-20,2012-02-21,2012-02-22,2012-02-23,2012-02-24,2012-02-27,2012-02-28
2012-01-12,26.118472799481715,25.854052550523164,26.006248537237397,26.043149227436082,26.79370096280192,26.31101897066656,25.98829259947042,25.779829462857684,25.5020489866197,25.3980963434469,25.292210582316102,25.389413254317308,25.141349093882592,24.882396642155527,24.902957562752505,24.82505381788782,24.54178086167877,24.33752669769112,24.144200103733862,23.89237864060061,23.764632739499724,23.757202464463283,23.230003217817156,23.21813149719507,22.918355548248677,22.81874205493883,23.08106071070973,23.46538489261614,23.949505900945354,23.48175816696936,23.78587305378778,23.415763035820746,23.260435929554575,23.09167556797951,22.853025680445135,23.182675434928097,23.15817592351185,23.296110397247798,23.768002461928308,23.13763708036129,21.948812340088477,-1.876826597901589,21.153560803135164,21.497264454818502,21.350783761540463,21.362089689048958,22.49491853438459,22.01794327246288,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,26.13205283170788,25.87130898901047,26.02798357673542,26.06424084765611,26.815080538383548,26.334134210318233,26.016195579420625,25.80568474635345,25.53032500448923,25.429333537171544,25.31556588712723,25.415097045735305,25.16728913164552,24.908024205623036,24.92144084525979,24.843556764277714,24.558723346000445,24.3536040978587,24.149194970334076,23.89779702134585,23.770095548605823,23.767190647714862,23.2381496395573,23.228067478521403,22.921197445531813,22.8228469969876,23.082302731879157,23.46947919092727,23.952948415427606,23.48382124472895,23.788792171988984,23.416196521025473,23.263329986466562,23.09212700208702,22.85339162586256,23.183023637965242,23.153926997616914,23.281796151702892,23.62738951371122,23.009288540091188,21.977217236985194,1.213777477350856,21.177768183553454,21.517515503871646,21.375018858358636,21.382437871008612,22.49239953625178,22.03580387021436,21.98998257555089,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-16,26.167155662442468,25.91618692492186,26.085084110727163,26.117400574675624,26.87026035799691,26.395439575014905,26.091154091224787,25.875403752712835,25.607167430097658,25.513978830451727,25.378625554175613,25.484381545689907,25.236919613948007,24.978273990379243,24.970984845166416,24.892820420076074,24.606122297268822,24.399405986598094,24.163672905489086,23.913513386738742,23.785585424922164,23.794795870270562,23.260796150688602,23.255332429643193,22.932655172747978,22.83731090631274,23.089494260084628,23.482917308034544,23.96271522468327,23.492835586085903,23.799230869372312,23.42222723587906,23.272929253842424,23.097301103593615,22.856682502370326,23.186391491293865,23.133107913019217,23.221118703043096,23.14304440609062,22.576486403220557,22.061313743874237,12.86851950146616,21.24776557728207,21.576329039973984,21.445187200760223,21.441526973217016,22.48502376743106,22.088134623862953,22.107944568640942,22.097239425987155,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,26.176907191775435,25.92875710518011,26.101258847573057,26.131579297547713,26.885491202605493,26.412993121452605,26.112969749617296,25.895784727842546,25.62982914441923,25.538870309738243,25.397094343189693,25.504630834315073,25.25713425246648,24.9991861284136,24.985361559274295,24.907003149490933,24.62057927453161,24.413707421332404,24.168360974384118,23.91857106456674,23.790475596918117,23.803289295956212,23.26782734158572,23.26369941658419,22.93745527490325,22.842880229660725,23.09302870420555,23.48784478160537,23.965893907530326,23.496821412952578,23.803375369647238,23.425760503110705,23.276623969988062,23.100253467766173,22.858514034926102,23.18822864922973,23.1248052325745,23.197996447213967,22.97551683263669,22.42918486908226,22.088873256710166,17.125927060414757,21.270109034743378,21.595185063318514,21.467588988578512,21.460384655734487,22.482648998300377,22.10493666315002,22.14600813745599,22.1126722652309,22.146747320543255,21.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,26.1856609239051,25.940098469761217,26.115942455819926,26.143926777328524,26.899074933232555,26.42902432309518,26.133094902168054,25.91463354021854,25.650890566437102,25.561973944940192,25.414200515903254,25.523352152261406,25.275744093488996,25.01872027697303,24.998600399448822,24.920004400061824,24.634276738930716,24.427453879702487,24.17298971829249,23.923538037640988,23.795240722839864,23.811461304163295,23.274634221344897,23.27175924578447,22.94273596906196,22.84882666799804,23.09711227176021,23.493015805492,23.96907875915835,23.501303466821984,23.807887617631817,23.430017041591512,23.28063890918095,23.103789354573014,22.860707565645825,23.190392115268967,23.116401934561747,23.17474547784206,22.811372573620645,22.285957385559364,22.116141128616768,21.384846642869256,21.291905846626804,21.613619147996197,21.48943274508164,21.478740754055195,22.480326656477185,22.121319129476746,22.183181274289183,22.127847528623626,22.14354821330267,21.640402532597005,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,26.19341024841384,25.950197520438522,26.12910801973492,26.15442107646545,26.910985308123387,26.443495748377764,26.15147936005028,25.931899734414657,25.670289967379908,25.58322895099294,25.42990429801904,25.54049623750808,25.292700386945874,25.03681356931891,25.010669489483337,24.931796519104992,24.64716883070406,24.440605634255864,24.17756139930663,23.928414582145372,23.799886700396723,23.819327744847236,23.281234222723672,23.279538225759115,22.948484395390018,22.855144449414066,23.101726916091636,23.49843487120922,23.972290336899732,23.5062767891323,23.81277860382321,23.434967076691986,23.285004584423444,23.107886073790354,22.863255680003906,23.192862697413652,23.108196734228965,23.152044663121796,22.65389226389339,22.149647901447626,22.143080962613134,25.550141461053258,21.313127669889667,21.631604646321726,21.510684031570097,21.496552639172805,22.478062338859626,22.137230822066332,22.219328191498487,22.14271090539555,22.140451024144653,21.630929137688742,21.20589573502494,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,26.200153383971163,25.95904546009605,26.14073537630597,26.163049892380446,26.9212049508936,26.456377634251346,26.16808157511428,25.947540344424095,25.687974097373992,25.602584433394533,25.44417422556141,25.556023066020014,25.30796469726962,25.05341153196663,25.02154326143458,24.94235831251485,24.6592143874283,24.45312529081501,24.18207593567723,23.93320121816064,23.804418753511996,23.826901938558613,23.287642595543783,23.28705880110961,22.954683055979213,22.86182271211005,23.106850363675193,23.504101664729045,23.97554505141511,23.511730834095626,23.81805253352887,23.440576281319434,23.28974275357131,23.112517932058907,22.86614813593609,23.195620793791157,23.100455140234278,23.13049764753917,22.50597446158182,22.02275988012417,22.169654222210724,29.53714410278586,21.33374812293567,21.6491162232151,21.5313111308077,21.513782159444997,22.47586116678355,22.152625926422452,22.254327330030247,22.15721217599036,22.1374976674136,21.6216922838432,21.211784576516646,21.249435386818725,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-23,26.21440027993771,25.97806515844991,26.166287862646293,26.17776493963173,26.94167870319105,26.485303452666187,26.206908892056376,25.98439135055468,25.73032954639202,25.648893152113,25.47819089581572,25.59263834058215,25.343376091298886,25.093814605685097,25.04683161330653,24.966546676561073,24.68993068315431,24.486552729875964,24.19524070180914,23.94703053453151,23.817373498651122,23.84796630229005,23.305837696832754,23.30823658672714,22.97573589311956,22.883835421566946,23.12498738767735,23.522513188682485,23.985669922135255,23.53078803863294,23.83611225896091,23.460947354488106,23.30627847580624,23.12932236054661,22.87674671945473,23.20541800147383,23.0821689840119,23.07768748485044,22.142850529550866,21.718551945375552,22.246757097110876,39.738765481398474,21.39176686650539,21.698573763581393,21.589170954602956,21.56166217522712,22.46968060372772,22.195334359333483,22.351435911849663,22.198102523351736,22.129825382800856,21.596313116027616,21.22930724140633,21.248335113962543,20.975363360373898,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-24,26.217197428128294,25.981914705081564,26.171695814136296,26.17900149636967,26.945138961040843,26.49168292073127,26.21613946789231,25.99324975213655,25.740789671807683,25.660339406144026,25.48657697174024,25.601480661518508,25.351694403457643,25.10405437977451,25.052794598759434,24.97210439794503,24.6982724222238,24.496216718181824,24.199478965278324,23.95146761533428,23.821488617512827,23.85445412551955,23.311588394919834,23.314870711324062,22.98346775018861,22.891745193630996,23.131838775669824,23.529071642277174,23.989178356917876,23.537947771807104,23.842824312004723,23.468758917031828,23.31254909620174,23.13577777871729,22.880857570267455,23.209121938562337,23.078272770153298,23.06528763650949,22.054526803691775,21.647574700604174,22.27143590407526,42.3753128074258,21.40975725164875,21.71396255605171,21.607038561741195,21.57627026697597,22.467773715929546,22.20831269140148,22.380912916902577,22.21073499794524,22.12774069598782,21.58886476553345,21.235053475629577,21.24831434099675,21.014644655273308,21.623491636351876,22.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25,26.219051917022824,25.984539671773348,26.175566034033622,26.178455581613782,26.946954585402572,26.496439061880523,26.22350967031785,26.00038008078811,25.749395460371225,25.66978002245436,25.493496528037333,25.608644175330443,25.358283272177754,25.11265235555302,25.05752905036332,24.976422701840164,24.705632274208757,24.505096636730006,24.203624517731743,23.955821046504102,23.82550582475928,23.860678363456348,23.317190969520087,23.321300695600403,22.99149278086583,22.899884789658156,23.13902419627633,23.53580417039278,23.992749781701335,23.545451690303178,23.849838557254966,23.47698972669059,23.319169672582735,23.14259482211033,22.885219139253024,23.213009232400026,23.075669607075238,23.055931454109544,21.984527225023378,21.593428954227452,22.29552336158367,44.56727153002902,21.427043780289583,21.728770440769114,21.624164217397077,21.59017239612887,22.465948446917263,22.220626156961167,22.408847776835547,22.222815636782745,22.12591506089837,21.582004317408025,21.2407228406406,21.248514155072563,21.051973710521686,21.646487781294105,22.024726249142237,22.05,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-26,26.21999093981389,25.985959468073208,26.17791887565081,26.17617270263339,26.947161392113635,26.499588124160205,26.229029795245793,26.005784307018686,25.75614453559497,25.67722344991816,25.498967962661055,25.614144285897144,25.363166148904533,25.11960441906014,25.061047249755166,24.979519145609878,24.711997260718384,24.513169090992655,24.207663214369802,23.96009281150272,23.82942630159772,23.866637160221835,23.322647572840502,23.327525800676117,22.999765658798232,22.90821280852047,23.146496014766253,23.542681625744635,23.996375727115744,23.55325572497665,23.85711848888104,23.485578141592335,23.32610943192551,23.14972977855347,22.889804219115188,23.21705782186605,23.074425763896585,23.049771239885953,21.93345789132872,21.556575257110815,22.31896809610176,46.29279049060034,21.443611839509924,21.7429799582853,21.6405325331142,21.603357275227893,22.464207064652825,22.232261259198935,22.43520430412527,22.234318767588988,22.124352650906765,21.575760158965995,21.246293896092162,21.248947308385013,21.087037726591042,21.66855900271669,22.00019955327584,22.070367918040674,22.0,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,26.220046518781253,25.986198204639745,26.178781445021272,26.172208001672306,26.945804062381757,26.501154024132486,26.232718779266044,26.009471890757037,25.76104299988889,25.682688027972226,25.50301798388708,25.618005635083566,25.366376799585435,25.12491484958936,25.06336778683533,24.981417745195703,24.71735910070056,24.520413019716877,24.211578566551186,23.964285137688712,23.833250555449364,23.872326130532517,23.327958174152265,23.33354142375756,23.00823641955873,22.916682759201787,23.15420236954132,23.54967005550528,24.00004357711944,23.5613102194569,23.864620815862654,23.494457967401775,23.333328846059736,23.157135932738957,22.894582775019014,23.221245235964876,23.074574303146306,23.046884072365657,21.901542823666915,21.53713367470105,22.34171659458757,47.54048790612677,21.459448777838183,21.756574961757277,21.656130841899454,21.615818094179176,22.462551361535844,22.243209887581635,22.45996053983682,22.245222809302224,22.12305134922555,21.570146715873168,21.251742724942417,21.24961601670644,21.119594859532047,21.689356379339667,21.977047038953046,22.090101032021643,22.05096300921274,21.75,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30,26.21530525184662,25.98013967918532,26.172799870797167,26.150918913961874,26.932927047160245,26.496706943564575,26.23311786193584,26.010441727596014,25.7648229347567,25.687540418484645,25.507031304759856,25.620142102796297,25.36646777235954,25.131165035055183,25.063423947159883,24.980263516937875,24.727413391042916,24.53699803925405,24.222384512316413,23.976411415409235,23.84414094650563,23.88769228882792,23.3429809147107,23.35022741439604,23.034266783425863,22.942402943675333,23.178146632579875,23.570889579823596,24.011110194173376,23.586396089640587,23.887927480892944,23.52211567997498,23.356138408309278,23.180469381639455,22.909736537551364,23.234409567982347,23.083206741907258,23.057503279666996,21.91723227660999,21.57937498890177,22.4052174508172,48.45987368624219,21.502475774450406,21.793531108557218,21.698219878682323,21.648855249668898,22.45810911763112,22.271936618474623,22.524621336979052,22.274185957468976,22.120598573744502,21.557025510615293,21.267079531048097,21.252899583107514,21.200870853771864,21.741793475156015,21.919942086277064,22.140928714147332,22.184923049741972,21.719806797413405,22.85,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,26.21224386006054,25.97598930561775,26.1681074659296,26.14097104700772,26.925937291139874,26.492332730246325,26.229844461765925,26.007507129039617,25.762549557384638,25.685470804521785,25.505828961584065,25.61787958482536,25.3635334683743,25.13011959168842,25.06126589926437,24.97774007076698,24.728773781169537,24.5407639187944,24.225594723423633,23.9803131378672,23.84757190690212,23.89220751238724,23.347663541983934,23.35528180329223,23.042936669745195,22.95087391370726,23.186187979159662,23.577886268089156,24.014736568682558,23.594844115119734,23.895750775300492,23.531408156797795,23.363906056974518,23.188433111006805,22.914932098499385,23.238919373163036,23.088591304362637,23.066974610060196,21.956532949191114,21.623972811415157,22.424603084601607,47.8918546033716,21.515300943422226,21.804532839528076,21.710665919074916,21.65844127437185,22.456804543853867,22.280165971714634,22.543041388796482,22.282559656462823,22.120194734196637,21.55379995260042,21.27175074918287,21.254321940734275,21.22240112627969,21.75557592317381,21.905685601394946,22.1542216797956,22.219493540907287,21.712402068610697,23.1108808668892,24.0,,,,,,,,,,,,,,,,,,,,,
2012-02-01,26.20853157215731,25.970848942269722,26.162161609793653,26.129761593910477,26.917739785269706,26.48660996516965,26.224964213794063,26.00301552892491,25.75858326459773,25.681662396773625,25.503463401213164,25.614240084584587,25.35925048561257,25.127579810621658,25.05809776250957,24.97423573879242,24.729160079589562,24.543630965655982,24.228563989241856,23.98415021675795,23.850899074627787,23.89639304200135,23.352167269567584,23.360045737522103,23.051485045645222,22.95917801215451,23.194141151018336,23.584752083484474,24.01827956749642,23.60321051016104,23.90347823211707,23.540592785903474,23.371624392380877,23.196389414545273,22.920128548234498,23.243449499878345,23.09503546304308,23.078976024164678,22.010376842241,21.681475794590177,22.442992824529423,46.946145694324585,21.52736115583984,21.814859011319026,21.722319439519534,21.667336348918685,22.45558747778744,22.28774909264065,22.559964783186953,22.290287729257514,22.11994706659659,21.55106781353108,21.276143005088223,21.25583288589124,21.241279629592597,21.767517167536813,21.893794751925054,22.16558741616832,22.248468207143528,21.706612726909682,23.107946447957396,23.995053444994593,24.05,,,,,,,,,,,,,,,,,,,,
2012-02-02,26.20422832253751,25.96477017455444,26.155028944489366,26.11740191354983,26.90843087566929,26.47960755267841,26.218546864772456,25.997020589907276,25.75298024720659,25.67619167386676,25.500009939632992,25.609302371695552,25.353712895612638,25.12359946347574,25.053975120886925,24.969812363610153,24.7285918274888,24.54559225548164,24.23126241736598,23.987926251750544,23.854119016204166,23.900229893960535,23.356479324868403,23.364492208661837,23.059835342342275,22.967239515012206,23.201930107621383,23.591425382758565,24.02170251570114,23.611413458880737,23.911027392901516,23.549577426898665,23.379203230614912,23.204274437063873,22.925279623599362,23.247975229297808,23.102378089313852,23.093144660197325,22.076753693615473,21.75001357117531,22.46032146796206,45.67256474599506,21.538655539665918,21.824501493162654,21.73318401119086,21.675560039283415,22.454456925156943,22.29470952842165,22.575453041654104,22.297372822734282,22.119816804743827,21.548761960950138,21.280218325448658,21.257373273509877,21.257680886544776,21.777729332764192,21.884061055694488,22.17514475973936,22.272244573653992,21.70228340788646,23.105012094012352,23.990101284230533,24.019182662837895,25.65,,,,,,,,,,,,,,,,,,,
2012-02-03,26.199391791477215,25.957804395674103,26.14677630858735,26.10400235393006,26.898105573234197,26.471395215748146,26.21066387442299,25.98957853418714,25.74579989822451,25.669136939129572,25.495543818867507,25.603145757483976,25.34701451509144,25.11823489876986,25.04895414103984,24.964532057970565,24.72709083086438,24.54664408708183,24.233662135343437,23.99164448088332,23.85722830654943,23.90370041251675,23.360587133778072,23.36859554128423,23.067914509269315,22.974986315217986,23.20948245559159,23.597847339131846,24.024970079007037,23.619374651366385,23.91831931470773,23.558274496396468,23.386556154716907,23.212027167528905,22.9303411431215,23.252472829504224,23.11045877119761,23.10911909506744,22.153664180656104,21.827729867465795,22.47652929693289,44.12063779181803,21.5491852463464,21.833454392850353,21.743265311151273,21.68313312183402,22.45341186110902,22.30107179558803,22.589569261562513,22.303819527818117,22.11976620068137,21.546816127038603,21.283941635400705,21.25888588918875,21.271787309182564,21.78633628565756,21.87625761926493,22.18303453091597,22.29131099013725,21.699217461322846,23.102078344389327,23.985137949457947,23.988460400732457,25.563406263773487,26.6,,,,,,,,,,,,,,,,,,
2012-02-06,26.182200696589668,25.932078580048625,26.115946454452207,26.058614869406167,26.86192524277506,26.440183525901194,26.178936259239492,25.959152116757615,25.715417313456054,25.639249926378056,25.47679091959882,25.57813262323192,25.3208513463736,25.094416839662326,25.02905100231805,24.944152526804725,24.71723439862317,24.544356680823768,24.238835121658532,24.002477208325814,23.865860614726838,23.911770926819745,23.371570887370048,23.378628407541857,23.089875942896015,22.99570210681012,23.230077993828324,23.615085882210284,24.03352674129589,23.641109029845698,23.937951223303003,23.581864312144408,23.40649611287467,23.23394433041341,22.944594875294616,23.265578924919573,23.137660929820328,23.16456844770999,22.42926792474576,22.098952692125728,22.51793906056182,38.24840326432937,21.5762281552911,21.856153247977147,21.768895509292424,21.70216289915352,22.450780458404523,22.31681342274664,22.62429492618114,22.319396429543602,22.11975646133742,21.542542868366688,21.292711424456986,21.262759534295135,21.302044374942085,21.80368181318497,21.86236922939272,22.197996225568023,22.324667889882697,21.695861353457538,23.09329410212832,23.970125942282756,23.897744391601005,25.30554841418342,26.262311719710855,30.05,,,,,,,,,,,,,,,,,
2012-02-07,26.17573086810099,25.922052364802695,26.10385604864504,26.042090342457957,26.84841125939272,26.42781335192049,26.165907229193298,25.94651157052156,25.702560433020718,25.626641122838805,25.468986620758944,25.567864275218376,25.310394437719015,25.084103097827843,25.020983486234876,24.93604242324103,24.712254155136968,24.541801307816105,24.2398202728266,24.00598669002629,23.86849639950103,23.913643604112938,23.374750977537815,23.38115284859457,23.096247010908403,23.001580475887117,23.236068093244874,23.620004930854275,24.035871353348252,23.647431167046992,23.943541727533955,23.588666888343678,23.412213598680722,23.240640574403134,22.948919966194048,23.269752295998412,23.147265526674072,23.18454703397215,22.53047765451109,22.19685335337689,22.52920961337918,36.02464561904648,21.583751097596377,21.862337493737698,21.77593946133539,21.707350396259187,22.4500685016138,22.32102712925422,22.63352704563964,22.323364106693496,22.11970129638561,21.541461120029233,21.29475862451705,21.26368635443686,21.308649047762568,21.807006355257514,21.860278676601222,22.200492403142725,22.329217344930047,21.6961608566949,23.090378812910433,23.965063204816047,23.868256109846545,25.220839790827277,26.151269215403303,29.764332014454084,35.5,,,,,,,,,,,,,,,,
2012-02-08,26.168959313735876,25.911376962827806,26.090960963811483,26.025027290922587,26.834302284908635,26.41457117698124,26.15177214240923,25.932726422078265,25.688452961636777,25.612840012806107,25.460516932594416,25.556752716796744,25.299206973497338,25.072705737730413,25.012288026753655,24.92736930658095,24.706475739202364,24.538368570729823,24.240411031251206,24.009447204674323,23.871006837545856,23.91509422747425,23.377674916338606,23.383242945384968,23.102060867933215,23.006866104644224,23.241539716871994,23.62444560104496,24.037922181250345,23.65320216406538,23.94856672324716,23.594841545843213,23.417370827058996,23.246960825136917,22.952981684709965,23.273797899376767,23.156933938624334,23.204811598127677,22.63379760106185,22.29613514598595,22.539167160788097,33.73124959621441,21.59054542729,21.8678390203879,21.782257821531356,21.71199837771566,22.449437904852193,22.324765000499507,22.64168397097112,22.326738067075585,22.119576875046658,21.540471275659595,21.29633979013061,21.264370911263338,21.313768463696576,21.80927739991753,21.85916578965136,22.201938236797947,22.331123757500663,21.696930175267788,23.0874748120142,23.959962192157068,23.839263196183712,25.13703407212444,26.041480608500883,29.47975411832713,34.94165063481514,37.6,,,,,,,,,,,,,,,
2012-02-09,26.16192132944557,25.900096351184445,26.077320799462868,26.007516433625142,26.8196723735919,26.400522781656125,26.13660370887485,25.9178616901357,25.67316645334493,25.59792536699368,25.451445933393693,25.54486933925213,25.28736775148644,25.060288930874265,25.003016894737016,24.918188933541675,24.69993128910974,24.534074956394235,24.240596768721726,24.012859080513735,23.873389442656713,23.916117972775904,23.380334399744967,23.384887634567132,23.107275722946795,23.011519449103385,23.246452115191083,23.628375525178168,24.039658929098497,23.658376122846217,23.952981333309737,23.60033926907382,23.421919857903266,23.252868317131178,22.95675443918529,23.2776995379473,23.16655526550253,23.225111996608618,22.737839619275412,22.395519073433196,22.547794155523118,31.4027152987872,21.596624412736976,21.872666415955244,21.787868012093565,21.71613066351138,22.448888019398865,22.32805166902446,22.648821961585437,22.32953169029862,22.11936102359378,21.539531640227565,21.297444122544693,21.264784024007607,21.31754700845434,21.810594787547636,21.858870940045414,22.202444500520908,22.33074380203306,21.698040875488186,23.084585833704207,23.95481763535682,23.8108298208805,25.054287523552354,25.933215315768848,29.197302380788308,34.3855784764851,36.933132489209406,26.5,,,,,,,,,,,,,,
2012-02-10,26.154648539460673,25.888253310990855,26.06299400217622,25.9896453053544,26.804592171018893,26.385733345143358,26.12047490293426,25.90198389867149,25.656774530823306,25.58197609933072,25.44183590955069,25.53228428490367,25.274953153059847,25.046918199311943,24.993221758346692,24.90855605192208,24.69265468444119,24.528940307638607,24.240369693130447,24.016222165949106,23.875641879594003,23.91671212254944,23.38272181605199,23.38607824539621,23.1118549266654,23.01550631980507,23.250769746654473,23.63176668215182,24.04106376230456,23.66291247157991,23.95674627284712,23.605117393756746,23.42581906062489,23.258330276487964,22.960215695179937,23.281442258132717,23.176026589784993,23.245216026053996,22.841314410247016,22.49381963291546,22.555080013960094,29.07112902214959,21.60200334078838,21.87683067360669,21.792789417315447,21.719771607486667,22.4484182555296,22.33091182266155,22.65499624040029,22.33175983773262,22.119034104669748,21.538604494672967,21.298064825024564,21.264901084405405,21.32012322448766,21.811054857663223,21.85924479605041,22.20211774439624,22.328415250608547,21.69937461624698,23.081716144733267,23.949624315895566,23.783014864738153,24.972748224346912,25.826724878638696,28.917946114973052,33.83394422420773,36.26930144794797,26.37102071605916,29.3,,,,,,,,,,,,,
2012-02-13,26.13168250183676,25.849759491157542,26.016460984443576,25.934697882043157,26.757305141138986,26.337561559844122,26.067059959463997,25.848959985969937,25.601733534222056,25.5287118527621,25.41036767568898,25.4910017497383,25.2349846669563,25.001757935137316,24.961199964037675,24.877474699794963,24.666796858177857,24.508738923143802,24.237176208452425,24.026009966288633,23.881597093443673,23.915921423906838,23.38818593016657,23.38687478933167,23.1214892633136,23.023206512547734,23.259876743997317,23.63849253662638,24.04314534792192,23.672370033077936,23.96383410343746,23.614802803088214,23.43329603693224,23.271775093538324,22.968550986134453,23.29158602555623,23.202631111494632,23.302296969671353,23.136925123930133,22.771768481289854,22.568889389860708,22.342714157296314,21.614122926371042,21.88549062782703,21.803644195075623,21.727997934670228,22.44748468113325,22.337180901927713,22.668273487842622,22.33522226541917,22.117228615042162,21.53558044622256,21.297017215784756,21.26329845641821,21.321935675882255,21.808202045068406,21.86303973187194,22.19714149924395,22.31283220604871,21.703682059346725,23.07327346870619,23.933700352787216,23.703789977286974,24.73673182166569,25.520149985168207,28.10716028272104,32.22513005428629,34.32372216781461,25.990339332096447,28.364194842305817,28.5,,,,,,,,,,,,
2012-02-14,26.12371329696911,25.83607062910065,25.999949062488746,25.916197337037985,26.74106205545487,26.320447723073375,26.04782469446997,25.829725301588297,25.581697554310708,25.509416101297766,25.399188579325042,25.476286432047818,25.220984048515714,24.98525373624112,24.94981343775224,24.86655908347606,24.65696525686227,24.50050568500021,24.235276681595114,24.029166777369372,23.88330852459096,23.91481215007005,23.389422807478592,23.386210231320323,23.1232622038142,23.02429268399454,23.261564051979345,23.639535343983287,24.043093402989005,23.67405674842807,23.96471935729512,23.616402916601345,23.434305811629752,23.27520701507823,22.97060204814613,23.294568407029395,23.21063290305537,23.319652293503896,23.22721494124315,22.855750415212597,22.57084413968992,20.271506766294806,21.616894863072403,21.887160368273573,21.806043543473496,21.729927726803247,22.44733068629041,22.338582980147923,22.671124418793354,22.33536675862203,22.116311780052758,21.53440558897665,21.295715471544725,21.262076674841893,21.32097113636687,21.806126222935337,21.86480102828523,22.194463686523317,22.305708944465753,21.704926402746725,23.07053425438399,23.928260806069638,23.67893171646492,24.6613385874542,25.422916878085484,27.8485683731518,31.71000215113729,33.698722886033245,25.867407378895674,28.059738841884144,28.17748442369482,23.3,,,,,,,,,,,
2012-02-15,26.11561233175196,25.822015304951115,25.983025446466293,25.897726434456843,26.724670776008747,26.302909720488945,26.027997894138053,25.80983275661779,25.56095530312135,25.489482445860556,25.38775501187013,25.461201414660486,25.20675371446218,24.968143481125573,24.938152207388494,24.85544956379617,24.646597018257918,24.49158096658254,24.232967922681134,24.03226684248072,23.88488037584187,23.913291293252858,23.39035994400527,23.38508413024701,23.124293372700492,23.024621752163966,23.26255700493095,23.639964476201925,24.042657290206368,23.6749828883588,23.96484240012979,23.61716537952938,23.43455224802599,23.27808940827533,22.972274797732098,23.297335755181802,23.218089844075507,23.33591933460039,23.311973730058064,22.934123872903484,22.571509289719774,18.321471759477788,21.61907345392467,21.888258013730873,21.807880459200486,21.73149595409471,22.44725474935982,22.339682812000056,22.67327220515069,22.335042309304598,22.115223736349662,21.533114265857826,21.293956143970064,21.260504387138536,21.319409331509362,21.803622267856333,21.866638823115345,22.19142224583938,22.298042411974503,21.70595346982357,23.067843650488204,23.922747160531152,23.65490693680829,24.587770205165167,25.32844820375583,27.596935504481387,31.207983090822825,33.08909771123582,25.74728261086905,27.76136023995797,27.8573906869682,23.25872859780924,23.35,,,,,,,,,,
