dt_trading,2014-11-03,2014-11-04,2014-11-05,2014-11-06,2014-11-07,2014-11-10,2014-11-11,2014-11-12,2014-11-13,2014-11-14,2014-11-17,2014-11-18,2014-11-19,2014-11-20,2014-11-21,2014-11-24,2014-11-25,2014-11-26,2014-11-27,2014-11-28,2014-12-01,2014-12-02,2014-12-03,2014-12-04,2014-12-05,2014-12-08,2014-12-09,2014-12-10,2014-12-11,2014-12-12,2014-12-15,2014-12-16,2014-12-17,2014-12-18,2014-12-19,2014-12-22,2014-12-23,2014-12-24,2014-12-29,2014-12-30,2014-12-31,2015-01-02,2015-01-05,2015-01-06,2015-01-07,2015-01-08,2015-01-09,2015-01-12,2015-01-13,2015-01-14,2015-01-15,2015-01-16,2015-01-19,2015-01-20,2015-01-21,2015-01-22,2015-01-23,2015-01-26,2015-01-27,2015-01-28,2015-01-29,2015-01-30,2015-02-02,2015-02-03,2015-02-04,2015-02-05,2015-02-06,2015-02-09,2015-02-10,2015-02-11,2015-02-12,2015-02-13,2015-02-16,2015-02-17,2015-02-18,2015-02-19,2015-02-20,2015-02-23,2015-02-24,2015-02-25,2015-02-26
2015-02-12,23.623710323952917,23.430729634916958,23.247970485892434,23.3702845914827,23.742925846929335,23.838206438574517,23.486128311889395,23.443042974095704,23.14873258409544,22.87500545046324,23.337277823737914,23.304952492977865,23.426968744176975,23.55324404024523,23.913601047081663,24.18879917364933,24.9926601956774,24.813230247177763,24.749515621823114,24.286895403438628,24.201370241032038,23.886385975826634,23.845661537105446,23.62484708151529,23.4603126916864,23.25082452848432,23.368497101387888,23.321613506523878,22.991404661647287,23.067183738214695,22.541264954776054,22.663264309326877,22.58068398108027,22.85450282926289,22.547741554115614,22.399037457271945,22.539285428305075,22.785230491079183,22.009392368210897,21.586832821402737,22.2898235772646,20.485618555120528,20.159109765676646,19.525543352632567,19.607178265909337,19.60193814284481,19.58410614966603,19.773945822671443,20.486541968967963,20.623651441134793,20.27309048730657,19.848581243696213,19.289739496820104,19.264752957499624,19.547618375725314,19.565914247342132,19.477861895877236,19.622018486389578,19.90266547871973,20.14245311694955,20.706123925347498,20.308829277059644,20.692712621724223,20.680017304460986,21.03994642667004,21.67196076539558,21.208316277666036,21.55481837267092,22.207527636606272,23.2,,,,,,,,,,,
2015-02-13,23.621348752939394,23.427571778331078,23.244396305512236,23.369806775078867,23.741491529905204,23.837618794994917,23.480482159932635,23.440617704050734,23.145602617212358,22.870429836846483,23.33424173186541,23.3012435500388,23.424062841349667,23.551869090977128,23.910793461668966,24.187887479304266,24.99612567971297,24.81103113215868,24.742499130922464,24.29204461620561,24.20701516619493,23.88803259169972,23.84950335188681,23.628961987543377,23.466088383018207,23.25579269330818,23.375202446665675,23.323893363881496,22.993918913063318,23.072177558964746,22.54234345599374,22.665824260508955,22.58531218086569,22.857830521548365,22.555616662969467,22.406375559871005,22.549542660495838,22.825509278989927,22.01278335155976,21.592291832688506,20.53991279873901,20.481577157102237,20.16031228702659,19.528024296634484,19.6095408371273,19.602475780204998,19.583498341822413,19.772964680661104,20.488082379572063,20.62575453277484,20.27333749876174,19.848158586443404,19.289167330457786,19.264210197435492,19.546296027916945,19.564449655091583,19.476228330905496,19.620031157372807,19.906561135869865,20.16064164640846,20.704312054206948,20.305974063215114,20.66701900794253,20.643581354649232,20.9988559931056,21.652108564715455,21.194796986569724,21.557265520753063,22.215095531528966,23.176939010068335,24.1,,,,,,,,,,
2015-02-16,23.613228738407855,23.40881616360511,23.228234581404518,23.364193969298505,23.73559955461699,23.83216876186817,23.460039143605286,23.42990723150794,23.128821180751924,22.852317861378815,23.319850874481613,23.28633759835981,23.410446113899177,23.543800391289157,23.898655493519264,24.182225203005974,25.001650432856103,24.804568949538847,24.72248187906902,24.307313609343705,24.220323427040796,23.888399758847306,23.855764017643068,23.637594339582765,23.480285922186237,23.26556129032646,23.390594691126594,23.323672903867642,22.995360361548457,23.0770993062308,22.53890825924657,22.667341772257373,22.59536457187678,22.86161210685201,22.57639961634155,22.420417157969553,22.57283936467003,22.92767876852303,22.0181164846993,21.597056477639335,15.923237995505986,20.464212343132985,20.160821171009864,19.537027117390718,19.6133099355887,19.601931628817738,19.57750928571159,19.767934891574846,20.485579350879455,20.625458153071804,20.269832543835076,19.841958051576643,19.28499863467049,19.260089801392326,19.53893035184855,19.557759341567326,19.47016399621768,19.613260311082257,19.919371800251696,20.21939462753279,20.69864936192858,20.29922733118725,20.59502352646258,20.541365805470353,20.882978207425637,21.596542028310896,21.156295314835315,21.564886567057414,22.238342742270053,23.11014966071775,24.092834287683186,23.35,,,,,,,,,
2015-02-17,23.610165566578587,23.399549347630554,23.22110712222917,23.360945867290354,23.733133183876745,23.82914010772314,23.452147608237492,23.425238937509366,23.120842306317297,22.844921612536375,23.313360182076185,23.280170672717638,23.404335486491995,23.539824542946263,23.89342976581518,24.179355621471455,25.001783432801396,24.8024644114264,24.716260547581808,24.312222426524514,24.2234217437633,23.88694575816813,23.85597195058594,23.639101304368396,23.483845450064152,23.267001109795387,23.394022089292655,23.32116437191952,22.99374918199068,23.075331546129085,22.53552814043164,22.665746960849766,22.597376422064688,22.860731604789894,22.58225131305074,22.422271132270136,22.57788010347625,22.954544179827323,22.018293418265696,21.594742844592453,14.640214681191537,20.45672725594475,20.159988968126836,19.540435186321528,19.613475683277606,19.6010323631724,19.574162426319646,19.765541547182952,20.48252659833459,20.623346381686208,20.267321931687707,19.838391355076613,19.282822218128555,19.25812932932699,19.535661444255727,19.554998926492203,19.46792040245825,19.61094206512902,19.92360485188215,20.23860000443289,20.696665811462562,20.297593189497263,20.57284951032129,20.509870973784107,20.84709343954379,21.579517220740186,21.14432508661046,21.56754059401381,22.246335791990962,23.089364532210165,24.091335577688223,23.365624602271243,23.15,,,,,,,,
2015-02-18,23.606912000465996,23.38883918617951,23.21316004010561,23.35702404089018,23.730425743095847,23.825516772094996,23.443766528696422,23.420048337646005,23.11172694411847,22.83690437301989,23.306065957877713,23.273440102508644,23.397477937056223,23.53522518424746,23.88764618863586,24.17599480440402,25.001031234897063,24.80037383242812,24.710295038202958,24.31697353781002,24.225789960378243,23.88468761771324,23.855186687479698,23.639858699741787,23.486755819324635,23.26748988898923,23.396541159785183,23.31741371507956,22.99107882038795,23.071862518504005,22.531045728789582,22.663096580865396,22.598698705112156,22.85876406104508,22.587508600505217,22.422659325960645,22.581474662589134,22.977448101557357,22.01768347399605,21.59050103524383,13.50238285666478,20.44843756002558,20.15867523525777,19.54397496963867,19.613102856796843,19.599775670615426,19.570168329282666,19.76278484698047,20.47844568457736,20.620319078412745,20.26417779830179,19.83414437759291,19.280272295222147,19.2559804477647,19.532126018672002,19.552074924121563,19.465636851385128,19.608680118666573,19.927641945623485,20.256863335686706,20.694623034741795,20.296261826735343,20.551635826562222,20.479745146147728,20.812688673027086,21.563304972061395,21.13285961291218,21.570255280136827,22.25446348717564,23.069595567681915,24.0905220977674,23.381247955921484,23.116269476435516,22.85,,,,,,,
2015-02-19,23.60345688706786,23.376738910142706,23.204432065224665,23.352441535243777,23.727481186883676,23.82130720575774,23.43492747286124,23.41435352147517,23.101518711310277,22.828305471876703,23.29800007150765,23.2661700495407,23.38990180369204,23.530017371179493,23.881325585908623,24.172144490329455,24.999382157819397,24.798282909240044,24.704589582329838,24.321522594088233,24.22739329849572,23.881621852460164,23.853380975284917,23.6398292431085,23.488980772804325,23.267007531415985,23.398122545247503,23.31241592101802,22.987350623857548,23.06671223910051,22.52548275079711,22.659398299623742,22.59932577175031,22.85571180389004,22.59214230925375,22.421569433898156,22.58359247346352,22.996242035490226,22.016299116528504,21.58436766236821,12.516996604818644,20.43938079718556,20.156893916202446,19.547594107669923,19.612194862241974,19.598163026170692,19.565549202788098,19.759665200915993,20.473386958785042,20.616428719859798,20.2604233837165,19.829257392024292,19.277363604795433,19.253696159769884,19.528396704256977,19.54903865553383,19.46334896422174,19.60651631263061,19.931393754149013,20.273813960920677,20.692513640110825,20.295225176478386,20.531401380113707,20.451021041210634,20.779812216404697,21.547931725400684,21.121932923209883,21.573029066262766,22.262722173451433,23.050971498361612,24.090495883464065,23.396861097119587,23.083142429050575,22.831956941535477,23.0,,,,,,
2015-02-20,23.599786495696716,23.363311586981936,23.1949675535225,23.347214148668172,23.724302058476628,23.816520970640713,23.425663432214815,23.40817393330813,23.09026788580034,22.819167069051282,23.28919830373016,23.258386586303857,23.38163874172644,23.52421834483995,23.87448985630491,24.167807639783526,24.996829094948207,24.796172123928677,24.69913912060746,24.325822593090965,24.228198280130425,23.877749032002697,23.850530879560377,23.638976527397226,23.490484948308932,23.265537683124933,23.398739977823762,23.306172476753375,22.9825721779357,23.05991290599807,22.518869323733085,22.65466699368988,22.599256244024073,22.85158532435264,22.596126396363193,22.41900194807537,22.58421609455111,23.01082486337605,22.01415571589835,21.57639464817137,11.689243125245866,20.42960201742748,20.154660496446123,19.551234074276145,19.610754682413823,19.59619628260607,19.56033085406873,19.756185284955468,20.467401918808577,20.611726384166204,20.25608237105814,19.82376966195327,19.27411274387856,19.251322766238527,19.524538420359,19.545935028664534,19.461087662826618,19.604485602679667,19.93478234777056,20.289135141075757,20.69032980137113,20.294471636913837,20.51215844177382,20.42372099204328,20.74850081548146,21.533416003324366,21.111572563945916,21.575857825756447,22.27110069790649,23.03359600829373,24.091330916939587,23.41244561997139,23.051155389876385,22.814336140894355,22.960421053608734,22.1,,,,,
2015-02-23,23.58730768159223,23.315845557942886,23.162682743030857,23.327861984102686,23.713361501855346,23.798814539234545,23.395672670291958,23.38694130125162,23.050862543425662,22.78897891338435,23.258794186735148,23.232245120112538,23.353094295893,23.503479173829913,23.851127014111555,24.151925804825346,24.983743545925066,24.78944719647761,24.684127745510015,24.336718426420752,24.225507812353055,23.861354754586436,23.835524725768686,23.63112788792886,23.490332609566195,23.255095792556887,23.394592222189143,23.280080603148754,22.96210477546809,23.03012530031013,22.49315338293249,22.634531832069925,22.59491838481515,22.83298790305613,22.60396739629675,22.402630805006705,22.577144308563085,23.029006227848456,22.003368536342588,21.54218662117764,10.17264806658352,20.39649669956397,20.14542561310544,19.56160118714927,19.603264509876755,19.588195651031416,19.541392532569343,19.743644667617055,20.444421122388576,20.593237318587185,20.239783222215365,19.8040795008072,19.262500981278468,19.244030428858135,19.512723298082392,19.53657288057897,19.454702001362154,19.599438326765355,19.942160506907175,20.322963440195284,20.6832468403688,20.29374063340756,20.460401871433017,20.350432726179292,20.66415096409058,21.49508040186747,21.084067687801923,21.584594166020242,22.296731293141153,22.98962214628738,24.09932252492311,23.458705561342903,22.9661778948429,22.76738468383544,22.849596178815474,22.018739444356456,22.45,,,,
2015-02-24,23.582587317749912,23.29793745232937,23.150828158312507,23.32026812040249,23.709241289573026,23.791839471398728,23.385067077302903,23.379044163291294,23.03607734123802,22.778160721218597,23.24748492382343,23.222706954343472,23.342466417327678,23.495531407596232,23.842471258599236,24.145696853951716,24.97759496774908,24.78695749074834,24.679460851794246,24.339499110514886,24.22281059629461,23.8543405015753,23.82832412347654,23.626635575654582,23.488617950609914,23.24958729271293,23.391152954678127,23.268999415220705,22.953325955721777,23.017295379897696,22.48280714841381,22.62596137793015,22.592134126356374,22.824832699376074,22.605155097880065,22.39441380678236,22.57187929495778,23.026681048508614,21.998400771358117,21.527680452375396,9.985960006017194,20.384430516016327,20.1415694791067,19.564615877325366,19.59971695106886,19.584838593545733,19.534107348184918,19.738795752078484,20.43526877765812,20.585769886329025,20.23334151027122,19.796561242226744,19.258084572422383,19.24162957877129,19.508844133511417,19.533520637080585,19.452762274326798,19.59815185219716,19.94354489680116,20.329677875735072,20.68067827234802,20.29393281069833,20.445114990903438,20.328844519215643,20.639235989526277,21.484021592595234,21.07611845417396,21.587550203203843,22.305327670411298,22.97777686999126,24.10378130348803,23.473807740981805,22.942493520561154,22.754513460722315,22.817318456514982,21.9945365898372,22.404641273007055,21.95,,,
2015-02-25,23.57754435721887,23.279165185469182,23.138543202633848,23.312149664924796,23.70487805068302,23.784352211760016,23.374222810972228,23.370779796200246,23.020600847176773,22.767056290550805,23.235677350465483,23.212814400987977,23.33135964519797,23.48711141024117,23.833425990729765,24.139014499435575,24.970575491231962,24.78427211378593,24.67488429416943,24.34175592864906,24.219167139895156,23.846582860573157,23.820009244421286,23.62115110179235,23.486019127243768,23.243065670516707,23.38666473751348,23.256777502405114,22.943628390549385,23.003160131201945,22.471686913250096,22.61654042060765,22.58871045346464,22.81577816978406,22.605609860929864,22.38491363179571,22.565229788777117,23.020349871468312,21.992794394344862,21.511823894747028,9.951837466176926,20.3719801884556,20.13736179711504,19.567266268376773,19.595645771570684,19.581142366939368,19.526405963419364,19.733633936733646,20.42546483810313,20.577724890581614,20.226438262193046,19.788623417312742,19.253436851016808,19.23927059510098,19.50504494903068,19.53052937783469,19.450933251878446,19.597069972849607,19.94434738792786,20.333987990618766,20.677989611080136,20.29429705877714,20.43078146051912,20.30863624968919,20.615896358820706,21.473794112341473,21.068776037790467,21.590502068507327,22.31387564321384,22.967322885407906,24.10905043990892,23.48865141463897,22.921419529339726,22.743279449545422,22.788061445180077,21.972478885084957,22.361281885648946,21.93434920484012,22.7,,
2015-02-26,23.57214960320023,23.25965084425178,23.12590598640307,23.30353893501337,23.700265860183816,23.776368989179822,23.363181404404926,23.36217577281339,23.00452330366565,22.755724766708553,23.223430714281644,23.202604996628985,23.31982553819171,23.478249533527226,23.824019557639424,24.131889033872703,24.96270545797482,24.781340259879887,24.670337268766634,24.34342595961768,24.21455176759671,23.83810672887155,23.81057606575083,23.614643312409502,23.482506147088138,23.23553702726514,23.381119839844082,23.243455347809757,22.933057096000834,22.987824846309643,22.45987313953313,22.606327092141143,22.584671616067588,22.805883781840333,22.605324401621527,22.3742075548532,22.55725711045399,23.010195858316035,21.98658220772107,21.49476072708477,10.063066346854384,20.359235816040954,20.132827302728447,19.569456835362786,19.591051414414604,19.577111090444127,19.518335779777384,19.728175493652515,20.415067693616518,20.56914501866665,20.219099819630152,19.780299233750224,19.248585563207843,19.236959565732455,19.501344405121095,19.527605531919363,19.449217659686077,19.596186332718407,19.944558436430118,20.335900573674518,20.675170423108334,20.294800563494793,20.41737374629661,20.289767937196487,20.59409944143285,21.46436896031349,21.062029086931517,21.593430230466716,22.32231906740188,22.95821359347699,24.115035596055264,23.50316303315437,22.90300943144343,22.7337370627988,22.762044654067466,21.952811205657987,22.32148779485911,21.91963679323981,22.596221273841206,23.15,
2015-02-27,23.566371281209985,23.239526352137062,23.113000245773662,23.294471001183055,23.695397381700925,23.767907143674904,23.351985814309685,23.353261020719593,22.987941613881162,22.744228125916596,23.210808174034934,23.192118188531612,23.307918972223554,23.46897831432773,23.814281381208612,24.12433197186885,24.95400978428232,24.7781059086903,24.66574968096456,24.34444362905892,24.20894010424587,23.828941058378316,23.800023883211257,23.607081929096495,23.478049912732473,23.227011206796437,23.37451362031956,23.229079933890574,22.921663326544984,22.97140699964212,22.447454680156806,22.595386733814934,22.580046135406658,22.795217165860585,22.604294562648505,22.36238564789695,22.548035707418123,22.99644955061334,21.97979991930212,21.47665003761196,10.310365664535311,20.346295006124294,20.127992273230365,19.571085886875757,19.585933899338265,19.572749261035813,19.509947797808994,19.722438960922393,20.404136882764845,20.56007155943632,20.211352967318966,19.771620889907968,19.243560313327606,19.23469587638252,19.497753452452336,19.524749115269806,19.447613524053747,19.59548769052211,19.944179896089285,20.335476335045,20.672209840432703,20.295406975312652,20.40485768012223,20.272189215755088,20.57380104409737,21.455709215158752,21.05585976685016,21.596312590146578,22.330594300289327,22.950377347954046,24.12161438041458,23.51725985682366,22.88723654890205,22.725877955712694,22.739358428078205,21.93566062289694,22.28630633094931,21.906547427437737,22.49990260962429,23.103709081528077,23.75
